timestamp,park,apiId,status,wait
2026-06-06T15:59:28.396Z,TDS,58815e8e-7c01-4a42-8a00-1bd1c82a0252,CLOSED,
2026-06-06T15:59:28.396Z,TDS,44df35ec-28cb-4465-9ae1-95a4d6445a82,CLOSED,
2026-06-06T15:59:28.396Z,TDS,9fb0c97c-ebf7-4c25-8ea7-a3f4fe2aa9ec,CLOSED,
2026-06-06T15:59:28.396Z,TDS,2ca8f848-b8e2-4ba5-aa6e-e0fb37e85d0b,CLOSED,
2026-06-06T15:59:28.396Z,TDS,c6c0d34d-531a-40d9-b711-3497fd53c28b,CLOSED,
2026-06-06T15:59:28.396Z,TDS,e8c15bc6-aaab-44ef-8285-1d92ebd2c47d,CLOSED,
2026-06-06T15:59:28.396Z,TDS,abb5d6ec-469e-4ab0-8685-5f04e9749653,CLOSED,
2026-06-06T15:59:28.396Z,TDS,10b5b89e-02a6-4456-9ddd-69e06c2bded4,CLOSED,
2026-06-06T15:59:28.396Z,TDS,dcad67fe-76bb-4df2-bf5b-aaf70e8efc12,CLOSED,
2026-06-06T15:59:28.396Z,TDS,c15da0f5-9668-48ee-b93a-8b737b6acf5b,CLOSED,
2026-06-06T15:59:28.396Z,TDS,c0224e78-abf6-4f89-b0d4-38647a98dd4d,CLOSED,
2026-06-06T15:59:28.396Z,TDS,f37d7fe8-169f-459d-86f3-4843655358bd,CLOSED,
2026-06-06T15:59:28.396Z,TDS,2d56558a-d4d2-4f79-898c-178c2c20cf67,CLOSED,
2026-06-06T15:59:28.396Z,TDS,7afc3143-befb-4a61-9c86-8d6869eb2ce3,CLOSED,
2026-06-06T15:59:28.396Z,TDS,70c16669-c9ba-4f83-bd25-3cd9ea5a0b0c,CLOSED,
2026-06-06T15:59:28.396Z,TDS,6e44f5c0-f996-45ad-aa7e-9738df6a6047,CLOSED,
2026-06-06T15:59:28.396Z,TDS,a674e149-8ae3-4338-b1e3-c9f6b804f475,CLOSED,
2026-06-06T15:59:28.396Z,TDS,c8526be3-e82c-4692-ae44-e8f2d1142c8a,CLOSED,
2026-06-06T15:59:28.396Z,TDS,71943126-e4ac-49c5-ac61-ac1687ad33af,CLOSED,
2026-06-06T15:59:28.396Z,TDS,7594d3f2-b3d1-47a0-b64f-8bc01d373830,CLOSED,
2026-06-07T10:15:32.991Z,TDL,55458c39-ee47-4b8d-ab07-991d12a0313d,CLOSED,
2026-06-07T10:15:32.991Z,TDL,5f0425c4-7d35-4afd-bb28-6c73f1920b1f,CLOSED,
2026-06-07T10:15:32.991Z,TDL,f9321bc7-aa96-4a70-b963-681482384d1b,CLOSED,
2026-06-07T10:15:32.991Z,TDL,e541ad8f-1457-469a-8f35-457555f475ad,OPERATING,30
2026-06-07T10:15:32.991Z,TDL,78510449-ec64-47d3-a140-7b473dbaddf2,CLOSED,
2026-06-07T10:15:32.991Z,TDL,392ca2e8-afe0-4103-b296-c45bd373d036,OPERATING,5
2026-06-07T10:15:32.991Z,TDL,037a13bf-b06e-4902-aa12-02d758d1718d,CLOSED,
2026-06-07T10:15:32.991Z,TDL,6ee0697f-57ba-4c7b-8216-7c55b21288d4,OPERATING,20
2026-06-07T10:15:32.991Z,TDL,f82709b6-51a3-4b65-8d6f-c2472f5053df,CLOSED,
2026-06-07T10:15:32.991Z,TDL,077c390c-c214-40c4-83e9-93d8f8621141,CLOSED,
2026-06-07T10:15:32.991Z,TDL,05c7400b-866d-4d47-9cb1-8722fe6b22da,CLOSED,
2026-06-07T10:15:32.991Z,TDL,cf1e721e-ba51-4e48-a2bc-b07883091e88,CLOSED,
2026-06-07T10:15:32.991Z,TDL,02a96ff7-da13-48b5-b1a8-f29d9f6109fc,OPERATING,10
2026-06-07T10:15:32.991Z,TDL,dfe25d8e-e234-4020-a261-30c6825d0680,OPERATING,20
2026-06-07T10:15:32.991Z,TDL,83f11a48-0d22-4429-8e59-43fd611d6795,OPERATING,15
2026-06-07T10:15:32.991Z,TDL,4f0b3416-0b0a-419b-ba8c-6ee00b7d7144,OPERATING,10
2026-06-07T10:15:32.991Z,TDL,e3577b4a-f1d9-4ec5-aacf-b99977ea88c9,CLOSED,
2026-06-07T10:15:32.991Z,TDL,e76670f0-9f5f-4918-8491-9bf51e73a596,OPERATING,50
2026-06-07T10:15:32.991Z,TDL,74f17654-ceb1-4f12-9c19-ce6ed0587f33,OPERATING,5
2026-06-07T10:15:32.991Z,TDL,4ed6a812-df04-4aa8-acb9-c6b164dbb706,OPERATING,50
2026-06-07T10:15:32.991Z,TDL,ca00a0e8-f069-4d0a-9d5e-10cb63010956,OPERATING,50
2026-06-07T10:15:32.991Z,TDL,e0887415-3da2-458c-8b88-0691e6b8ab63,OPERATING,10
2026-06-07T10:15:32.991Z,TDL,8fce6b54-e3e4-40bb-a574-93c8327c3fab,OPERATING,5
